,height,weight,day,lastDayEmptied,trashDayTarget
6130,44,46,wed,mon,wed
6131,47,47,wed,mon,wed
6132,48,50,wed,mon,wed
6133,52,51,wed,mon,wed
6134,55,55,wed,mon,wed
6135,57,57,wed,mon,wed
6136,61,61,wed,mon,wed
6137,62,62,wed,mon,wed
6138,65,65,wed,mon,wed
6139,67,66,wed,mon,wed
6140,71,68,wed,mon,wed
6141,73,72,wed,mon,wed
6142,75,74,wed,mon,wed
6143,78,77,wed,mon,wed
6144,82,78,wed,mon,wed
6145,0,0,wed,wed,sun
6146,3,3,wed,wed,sun
6147,4,5,wed,wed,sun
6148,7,8,wed,wed,sun
6149,9,12,thur,wed,sun
6150,13,14,thur,wed,sun
6151,15,16,thur,wed,sun
6152,19,19,thur,wed,sun
6153,23,23,thur,wed,sun
6154,26,27,thur,wed,sun
6155,27,28,thur,wed,sun
6156,28,32,thur,wed,sun
6157,31,34,thur,wed,sun
6158,32,35,thur,wed,sun
6159,36,38,thur,wed,sun
6160,40,42,thur,wed,sun
6161,43,43,thur,wed,sun
6162,47,45,thur,wed,sun
6163,48,47,fri,wed,sun
6164,51,51,fri,wed,sun
6165,52,52,fri,wed,sun
6166,54,56,fri,wed,sun
6167,56,59,fri,wed,sun
6168,57,62,fri,wed,sun
6169,61,64,fri,wed,sun
6170,63,66,sun,wed,sun
6171,65,70,sun,wed,sun
6172,68,71,sun,wed,sun
6173,70,73,sun,wed,sun
6174,73,77,sun,wed,sun
6175,77,79,sun,wed,sun
6176,80,80,sun,wed,sun
6177,0,0,sun,sun,tues
6178,3,2,sun,sun,tues
6179,5,4,sun,sun,tues
6180,6,8,sun,sun,tues
6181,9,10,sun,sun,tues
6182,11,12,sun,sun,tues
6183,12,16,sun,sun,tues
6184,16,18,sun,sun,tues
6185,17,19,sun,sun,tues
6186,18,22,sun,sun,tues
6187,22,24,sun,sun,tues
6188,25,27,sun,sun,tues
6189,28,31,sun,sun,tues
6190,30,35,sun,sun,tues
6191,34,39,sun,sun,tues
6192,36,42,sun,sun,tues
6193,39,43,sun,sun,tues
6194,40,46,sun,sun,tues
6195,41,48,sun,sun,tues
6196,44,52,sun,sun,tues
6197,48,54,sun,sun,tues
6198,52,56,mon,sun,tues
6199,56,59,mon,sun,tues
6200,57,62,tues,sun,tues
6201,60,64,tues,sun,tues
6202,61,65,tues,sun,tues
6203,65,69,tues,sun,tues
6204,68,70,tues,sun,tues
6205,70,73,tues,sun,tues
6206,74,75,tues,sun,tues
6207,77,78,tues,sun,tues
6208,79,82,tues,sun,tues
6209,0,0,tues,tues,wed
6210,1,1,tues,tues,wed
6211,5,5,tues,tues,wed
6212,9,8,tues,tues,wed
6213,13,9,tues,tues,wed
6214,16,11,tues,tues,wed
6215,19,15,tues,tues,wed
6216,23,16,tues,tues,wed
6217,24,20,tues,tues,wed
6218,27,23,tues,tues,wed
6219,28,26,tues,tues,wed
6220,29,30,tues,tues,wed
6221,33,34,tues,tues,wed
6222,34,35,tues,tues,wed
6223,38,37,tues,tues,wed
6224,39,41,tues,tues,wed
6225,42,45,tues,tues,wed
6226,44,49,wed,tues,wed
6227,46,50,wed,tues,wed
6228,48,52,wed,tues,wed
6229,49,56,wed,tues,wed
6230,52,59,wed,tues,wed
6231,55,63,wed,tues,wed
6232,57,67,wed,tues,wed
6233,61,71,wed,tues,wed
6234,64,74,wed,tues,wed
6235,68,75,wed,tues,wed
6236,70,76,wed,tues,wed
6237,74,78,wed,tues,wed
6238,77,82,wed,tues,wed
6239,0,0,wed,wed,sun
6240,4,2,wed,wed,sun
6241,5,6,wed,wed,sun
6242,9,9,wed,wed,sun
6243,13,13,wed,wed,sun
6244,17,15,wed,wed,sun
6245,19,16,wed,wed,sun
6246,23,17,thur,wed,sun
6247,26,19,thur,wed,sun
6248,29,21,thur,wed,sun
6249,30,25,thur,wed,sun
6250,33,27,thur,wed,sun
6251,35,31,thur,wed,sun
6252,36,34,thur,wed,sun
6253,39,37,thur,wed,sun
6254,42,39,thur,wed,sun
6255,46,40,thur,wed,sun
6256,48,44,thur,wed,sun
6257,51,48,thur,wed,sun
6258,54,52,thur,wed,sun
6259,56,56,thur,wed,sun
6260,59,58,thur,wed,sun
6261,60,59,thur,wed,sun
6262,62,62,thur,wed,sun
6263,64,64,thur,wed,sun
6264,67,68,fri,wed,sun
6265,69,69,fri,wed,sun
6266,70,73,fri,wed,sun
6267,74,77,fri,wed,sun
6268,75,81,fri,wed,sun
6269,0,0,sun,sun,tues
6270,1,3,sun,sun,tues
6271,2,4,sun,sun,tues
6272,3,8,sun,sun,tues
6273,5,11,sun,sun,tues
6274,8,15,sun,sun,tues
6275,9,17,sun,sun,tues
6276,12,19,sun,sun,tues
6277,16,22,sun,sun,tues
6278,20,23,sun,sun,tues
6279,22,24,sun,sun,tues
6280,26,26,sun,sun,tues
6281,28,28,sun,sun,tues
6282,32,30,sun,sun,tues
6283,34,31,sun,sun,tues
6284,37,32,mon,sun,tues
6285,41,33,mon,sun,tues
6286,43,37,mon,sun,tues
6287,46,41,mon,sun,tues
6288,47,43,mon,sun,tues
6289,48,44,mon,sun,tues
6290,49,48,mon,sun,tues
6291,52,52,mon,sun,tues
6292,56,53,mon,sun,tues
6293,60,57,mon,sun,tues
6294,61,60,mon,sun,tues
6295,62,61,mon,sun,tues
6296,63,64,mon,sun,tues
6297,64,65,mon,sun,tues
6298,68,69,mon,sun,tues
6299,69,72,mon,sun,tues
6300,70,76,mon,sun,tues
6301,72,78,mon,sun,tues
6302,75,81,tues,sun,tues
6303,0,0,tues,tues,thur
6304,4,4,tues,tues,thur
6305,6,6,tues,tues,thur
6306,10,8,tues,tues,thur
6307,13,12,tues,tues,thur
6308,16,16,wed,tues,thur
6309,17,19,wed,tues,thur
6310,21,20,wed,tues,thur
6311,24,22,wed,tues,thur
6312,26,23,wed,tues,thur
6313,27,26,wed,tues,thur
6314,31,28,wed,tues,thur
6315,33,31,wed,tues,thur
6316,35,34,wed,tues,thur
6317,39,36,wed,tues,thur
6318,41,39,wed,tues,thur
6319,42,42,wed,tues,thur
6320,43,44,wed,tues,thur
6321,46,48,wed,tues,thur
6322,50,50,wed,tues,thur
6323,52,51,wed,tues,thur
6324,55,55,wed,tues,thur
6325,59,58,wed,tues,thur
6326,63,61,wed,tues,thur
6327,65,62,wed,tues,thur
6328,68,66,wed,tues,thur
6329,69,67,wed,tues,thur
6330,70,71,thur,tues,thur
6331,72,73,thur,tues,thur
6332,73,77,thur,tues,thur
6333,76,80,thur,tues,thur
6334,0,0,thur,thur,fri
6335,2,2,thur,thur,fri
6336,3,5,thur,thur,fri
6337,4,7,thur,thur,fri
6338,7,10,thur,thur,fri
6339,9,13,thur,thur,fri
6340,13,16,thur,thur,fri
6341,16,19,thur,thur,fri
6342,19,20,thur,thur,fri
6343,22,22,thur,thur,fri
6344,24,23,thur,thur,fri
6345,26,24,thur,thur,fri
6346,28,26,thur,thur,fri
6347,32,30,thur,thur,fri
6348,33,34,fri,thur,fri
6349,37,37,fri,thur,fri
6350,41,40,fri,thur,fri
6351,44,44,fri,thur,fri
6352,48,48,fri,thur,fri
6353,49,52,fri,thur,fri
6354,51,53,fri,thur,fri
6355,53,54,fri,thur,fri
6356,55,57,fri,thur,fri
6357,57,61,fri,thur,fri
6358,60,65,fri,thur,fri
6359,61,67,fri,thur,fri
6360,63,71,fri,thur,fri
6361,65,72,fri,thur,fri
6362,69,73,fri,thur,fri
6363,71,77,fri,thur,fri
6364,74,80,fri,thur,fri
6365,0,0,fri,fri,mon
6366,3,3,fri,fri,mon
6367,7,7,fri,fri,mon
6368,10,10,fri,fri,mon
6369,13,13,fri,fri,mon
6370,14,15,fri,fri,mon
6371,16,18,sun,fri,mon
6372,20,22,sun,fri,mon
6373,23,26,sun,fri,mon
6374,25,30,sun,fri,mon
6375,29,31,sun,fri,mon
6376,30,33,sun,fri,mon
6377,31,36,sun,fri,mon
6378,33,37,sun,fri,mon
6379,35,41,sun,fri,mon
6380,39,42,sun,fri,mon
6381,41,46,sun,fri,mon
6382,45,48,sun,fri,mon
6383,48,51,sun,fri,mon
6384,50,52,sun,fri,mon
6385,51,55,sun,fri,mon
6386,52,56,sun,fri,mon
6387,53,58,sun,fri,mon
6388,57,61,sun,fri,mon
6389,61,65,sun,fri,mon
6390,64,69,sun,fri,mon
6391,65,72,sun,fri,mon
6392,66,75,sun,fri,mon
6393,69,78,sun,fri,mon
6394,72,82,sun,fri,mon
6395,0,0,mon,mon,tues
6396,4,3,mon,mon,tues
6397,6,7,mon,mon,tues
6398,7,9,mon,mon,tues
6399,8,13,mon,mon,tues
6400,11,16,mon,mon,tues
6401,13,17,mon,mon,tues
6402,16,21,mon,mon,tues
6403,18,23,mon,mon,tues
6404,22,25,mon,mon,tues
6405,24,29,mon,mon,tues
6406,26,30,mon,mon,tues
6407,27,34,mon,mon,tues
6408,30,35,mon,mon,tues
6409,33,39,mon,mon,tues
6410,35,43,mon,mon,tues
6411,39,46,mon,mon,tues
6412,43,50,mon,mon,tues
6413,44,54,mon,mon,tues
6414,45,58,mon,mon,tues
6415,46,61,mon,mon,tues
6416,50,63,tues,mon,tues
6417,53,67,tues,mon,tues
6418,55,68,tues,mon,tues
6419,58,69,tues,mon,tues
6420,62,72,tues,mon,tues
6421,65,75,tues,mon,tues
6422,68,76,tues,mon,tues
6423,71,80,tues,mon,tues
6424,0,0,tues,tues,thur
6425,4,1,tues,tues,thur
6426,7,4,tues,tues,thur
6427,11,6,tues,tues,thur
6428,12,7,wed,tues,thur
6429,15,9,wed,tues,thur
6430,16,11,wed,tues,thur
6431,19,14,wed,tues,thur
6432,21,17,wed,tues,thur
6433,24,20,wed,tues,thur
6434,28,24,wed,tues,thur
6435,31,28,wed,tues,thur
6436,34,31,wed,tues,thur
6437,35,33,wed,tues,thur
6438,36,34,wed,tues,thur
6439,40,37,wed,tues,thur
6440,44,39,wed,tues,thur
6441,46,40,wed,tues,thur
6442,48,44,wed,tues,thur
6443,50,48,wed,tues,thur
6444,52,50,wed,tues,thur
6445,53,51,wed,tues,thur
6446,54,52,wed,tues,thur
6447,56,53,wed,tues,thur
6448,60,55,wed,tues,thur
6449,62,57,wed,tues,thur
6450,66,58,wed,tues,thur
6451,67,60,wed,tues,thur
6452,68,62,thur,tues,thur
6453,69,64,thur,tues,thur
6454,71,67,thur,tues,thur
6455,75,68,thur,tues,thur
6456,76,69,thur,tues,thur
6457,78,70,thur,tues,thur
6458,82,74,thur,tues,thur
6459,0,0,thur,thur,tues
6460,1,2,thur,thur,tues
6461,5,4,thur,thur,tues
6462,7,8,thur,thur,tues
6463,9,10,fri,thur,tues
6464,10,12,fri,thur,tues
6465,12,16,fri,thur,tues
6466,14,20,fri,thur,tues
6467,16,22,fri,thur,tues
6468,18,24,fri,thur,tues
6469,22,25,fri,thur,tues
6470,25,28,fri,thur,tues
6471,27,31,fri,thur,tues
6472,29,32,sun,thur,tues
6473,32,35,sun,thur,tues
6474,36,39,sun,thur,tues
6475,37,40,sun,thur,tues
6476,39,43,sun,thur,tues
6477,40,45,sun,thur,tues
6478,43,47,sun,thur,tues
6479,47,51,sun,thur,tues
6480,49,54,sun,thur,tues
6481,53,56,mon,thur,tues
6482,55,60,mon,thur,tues
6483,57,62,mon,thur,tues
6484,59,65,mon,thur,tues
6485,63,66,mon,thur,tues
6486,64,70,mon,thur,tues
6487,67,74,mon,thur,tues
6488,69,77,tues,thur,tues
6489,70,79,tues,thur,tues
6490,74,82,tues,thur,tues
6491,0,0,tues,tues,wed
6492,1,3,tues,tues,wed
6493,5,7,tues,tues,wed
6494,7,11,tues,tues,wed
6495,10,12,tues,tues,wed
6496,14,14,tues,tues,wed
6497,18,17,tues,tues,wed
6498,21,21,tues,tues,wed
6499,23,22,tues,tues,wed
6500,25,24,tues,tues,wed
6501,27,25,tues,tues,wed
6502,31,29,tues,tues,wed
6503,32,31,tues,tues,wed
6504,34,35,tues,tues,wed
6505,38,37,wed,tues,wed
6506,41,41,wed,tues,wed
6507,44,45,wed,tues,wed
6508,47,47,wed,tues,wed
6509,50,48,wed,tues,wed
6510,51,51,wed,tues,wed
6511,54,54,wed,tues,wed
6512,55,55,wed,tues,wed
6513,57,56,wed,tues,wed
6514,58,58,wed,tues,wed
6515,59,61,wed,tues,wed
6516,60,65,wed,tues,wed
6517,61,69,wed,tues,wed
6518,63,71,wed,tues,wed
6519,64,73,wed,tues,wed
6520,67,76,wed,tues,wed
6521,71,77,wed,tues,wed
6522,72,79,wed,tues,wed
6523,73,80,wed,tues,wed
6524,0,0,wed,wed,fri
6525,1,4,wed,wed,fri
6526,2,6,wed,wed,fri
6527,3,8,wed,wed,fri
6528,4,11,wed,wed,fri
6529,6,14,wed,wed,fri
6530,9,16,thur,wed,fri
6531,12,17,thur,wed,fri
6532,16,18,thur,wed,fri
6533,17,21,thur,wed,fri
6534,18,24,thur,wed,fri
6535,19,25,thur,wed,fri
6536,23,28,thur,wed,fri
6537,26,29,thur,wed,fri
6538,27,32,thur,wed,fri
6539,31,35,thur,wed,fri
6540,33,39,thur,wed,fri
6541,36,41,thur,wed,fri
6542,37,42,thur,wed,fri
6543,39,44,thur,wed,fri
6544,42,47,thur,wed,fri
6545,46,51,thur,wed,fri
6546,49,53,thur,wed,fri
6547,52,55,thur,wed,fri
6548,54,57,thur,wed,fri
6549,58,58,thur,wed,fri
6550,59,61,thur,wed,fri
6551,61,64,fri,wed,fri
6552,65,68,fri,wed,fri
6553,67,69,fri,wed,fri
6554,68,72,fri,wed,fri
6555,70,73,fri,wed,fri
6556,72,75,fri,wed,fri
6557,73,76,fri,wed,fri
6558,75,79,fri,wed,fri
6559,76,82,fri,wed,fri
6560,0,0,fri,fri,sun
6561,3,1,fri,fri,sun
6562,5,3,fri,fri,sun
6563,8,6,fri,fri,sun
6564,12,9,fri,fri,sun
6565,13,11,fri,fri,sun
6566,15,13,fri,fri,sun
6567,18,16,fri,fri,sun
6568,21,19,sun,fri,sun
6569,25,22,sun,fri,sun
6570,28,23,sun,fri,sun
6571,29,25,sun,fri,sun
6572,31,27,sun,fri,sun
6573,33,28,sun,fri,sun
6574,35,30,sun,fri,sun
6575,37,31,sun,fri,sun
6576,41,35,sun,fri,sun
6577,42,38,sun,fri,sun
6578,43,40,sun,fri,sun
6579,45,44,sun,fri,sun
6580,46,47,sun,fri,sun
6581,47,51,sun,fri,sun
6582,48,53,sun,fri,sun
6583,50,55,sun,fri,sun
6584,52,59,sun,fri,sun
6585,55,62,sun,fri,sun
6586,59,66,sun,fri,sun
6587,61,69,sun,fri,sun
6588,63,71,sun,fri,sun
6589,64,75,sun,fri,sun
6590,67,78,sun,fri,sun
6591,70,80,sun,fri,sun
6592,0,0,sun,sun,tues
6593,3,3,sun,sun,tues
6594,7,7,sun,sun,tues
6595,9,8,sun,sun,tues
6596,12,10,mon,sun,tues
6597,14,14,mon,sun,tues
6598,15,16,mon,sun,tues
6599,16,20,mon,sun,tues
6600,18,22,mon,sun,tues
6601,20,23,mon,sun,tues
6602,24,27,mon,sun,tues
6603,27,31,mon,sun,tues
6604,28,32,mon,sun,tues
6605,32,36,mon,sun,tues
6606,33,39,mon,sun,tues
6607,36,42,mon,sun,tues
6608,37,43,mon,sun,tues
6609,40,47,mon,sun,tues
6610,42,50,mon,sun,tues
6611,46,52,mon,sun,tues
6612,50,56,mon,sun,tues
6613,52,59,mon,sun,tues
6614,53,61,mon,sun,tues
6615,57,64,mon,sun,tues
6616,60,65,mon,sun,tues
6617,62,69,mon,sun,tues
6618,64,73,mon,sun,tues
6619,66,76,tues,sun,tues
6620,67,77,tues,sun,tues
6621,68,80,tues,sun,tues
6622,0,0,tues,tues,thur
6623,1,2,tues,tues,thur
6624,5,5,tues,tues,thur
6625,7,9,tues,tues,thur
6626,11,11,wed,tues,thur
6627,14,13,wed,tues,thur
6628,18,15,wed,tues,thur
6629,19,19,thur,tues,thur
6630,21,22,thur,tues,thur
6631,23,26,thur,tues,thur
6632,24,30,thur,tues,thur
6633,28,33,thur,tues,thur
6634,29,37,thur,tues,thur
6635,30,38,thur,tues,thur
6636,34,39,thur,tues,thur
6637,38,40,thur,tues,thur
6638,41,44,thur,tues,thur
6639,45,45,thur,tues,thur
6640,46,48,thur,tues,thur
6641,50,50,thur,tues,thur
6642,53,51,thur,tues,thur
6643,54,54,thur,tues,thur
6644,56,56,thur,tues,thur
6645,58,58,thur,tues,thur
6646,62,59,thur,tues,thur
6647,63,63,thur,tues,thur
6648,65,65,thur,tues,thur
6649,69,69,thur,tues,thur
6650,71,72,thur,tues,thur
6651,72,74,thur,tues,thur
6652,74,78,thur,tues,thur
6653,76,79,thur,tues,thur
6654,79,80,thur,tues,thur
6655,0,0,thur,thur,sun
6656,3,1,fri,thur,sun
6657,5,5,fri,thur,sun
6658,6,7,fri,thur,sun
6659,7,10,fri,thur,sun
6660,10,12,fri,thur,sun
6661,12,16,fri,thur,sun
6662,13,17,fri,thur,sun
6663,16,20,fri,thur,sun
6664,20,22,sun,thur,sun
6665,22,26,sun,thur,sun
6666,23,30,sun,thur,sun
6667,26,34,sun,thur,sun
6668,30,35,sun,thur,sun
6669,34,36,sun,thur,sun
6670,35,40,sun,thur,sun
6671,39,41,sun,thur,sun
6672,41,44,sun,thur,sun
6673,44,47,sun,thur,sun
6674,47,49,sun,thur,sun
6675,51,50,sun,thur,sun
6676,55,54,sun,thur,sun
6677,58,55,sun,thur,sun
6678,62,56,sun,thur,sun
6679,64,58,sun,thur,sun
6680,67,62,sun,thur,sun
6681,69,65,sun,thur,sun
6682,72,67,sun,thur,sun
6683,75,69,sun,thur,sun
6684,78,73,sun,thur,sun
6685,82,74,sun,thur,sun
6686,0,0,sun,sun,tues
6687,1,4,sun,sun,tues
6688,4,8,sun,sun,tues
6689,8,12,sun,sun,tues
6690,11,13,sun,sun,tues
6691,14,14,sun,sun,tues
6692,15,15,mon,sun,tues
6693,19,16,mon,sun,tues
6694,20,19,mon,sun,tues
6695,21,20,mon,sun,tues
6696,25,24,mon,sun,tues
6697,28,25,mon,sun,tues
6698,29,26,mon,sun,tues
6699,30,27,mon,sun,tues
6700,33,29,mon,sun,tues
6701,35,30,mon,sun,tues
6702,38,33,mon,sun,tues
6703,41,37,mon,sun,tues
6704,44,39,mon,sun,tues
6705,45,43,mon,sun,tues
6706,48,45,mon,sun,tues
6707,50,48,mon,sun,tues
6708,52,50,mon,sun,tues
6709,54,53,mon,sun,tues
6710,57,55,mon,sun,tues
6711,58,59,mon,sun,tues
6712,61,61,mon,sun,tues
6713,62,64,mon,sun,tues
6714,66,68,mon,sun,tues
6715,68,71,tues,sun,tues
6716,69,72,tues,sun,tues
6717,70,74,tues,sun,tues
6718,71,77,tues,sun,tues
6719,73,81,tues,sun,tues
6720,0,0,tues,tues,thur
6721,4,2,wed,tues,thur
6722,5,5,wed,tues,thur
6723,9,7,wed,tues,thur
6724,10,9,wed,tues,thur
6725,12,11,wed,tues,thur
6726,15,12,wed,tues,thur
6727,18,16,wed,tues,thur
6728,21,20,wed,tues,thur
6729,24,22,wed,tues,thur
6730,28,25,wed,tues,thur
6731,31,28,wed,tues,thur
6732,33,30,wed,tues,thur
6733,35,34,wed,tues,thur
6734,39,36,thur,tues,thur
6735,40,40,thur,tues,thur
6736,44,43,thur,tues,thur
6737,45,46,thur,tues,thur
6738,49,48,thur,tues,thur
6739,52,52,thur,tues,thur
6740,54,54,thur,tues,thur
6741,56,58,thur,tues,thur
6742,59,62,thur,tues,thur
6743,63,66,thur,tues,thur
6744,67,70,thur,tues,thur
6745,71,71,thur,tues,thur
6746,74,74,thur,tues,thur
6747,77,77,thur,tues,thur
6748,80,79,thur,tues,thur
6749,0,0,thur,thur,sun
6750,1,3,thur,thur,sun
6751,5,5,thur,thur,sun
6752,6,7,fri,thur,sun
6753,9,11,fri,thur,sun
6754,11,14,fri,thur,sun
6755,14,18,fri,thur,sun
6756,15,20,fri,thur,sun
6757,16,23,fri,thur,sun
6758,17,24,fri,thur,sun
6759,20,26,fri,thur,sun
6760,24,27,fri,thur,sun
6761,26,29,fri,thur,sun
6762,27,32,fri,thur,sun
6763,31,35,fri,thur,sun
6764,34,37,fri,thur,sun
6765,37,40,sun,thur,sun
6766,39,41,sun,thur,sun
6767,40,42,sun,thur,sun
6768,43,44,sun,thur,sun
6769,47,48,sun,thur,sun
6770,48,52,sun,thur,sun
6771,52,56,sun,thur,sun
6772,54,59,sun,thur,sun
6773,57,62,sun,thur,sun
6774,59,63,sun,thur,sun
6775,63,65,sun,thur,sun
6776,64,69,sun,thur,sun
6777,65,72,sun,thur,sun
6778,67,73,sun,thur,sun
6779,68,77,sun,thur,sun
6780,71,79,sun,thur,sun
6781,72,82,sun,thur,sun
6782,0,0,sun,sun,tues
6783,3,1,mon,sun,tues
6784,7,4,mon,sun,tues
6785,8,7,mon,sun,tues
6786,11,10,mon,sun,tues
6787,15,11,mon,sun,tues
6788,19,12,mon,sun,tues
6789,23,14,mon,sun,tues
6790,27,17,mon,sun,tues
6791,30,18,mon,sun,tues
6792,31,20,mon,sun,tues
6793,34,24,mon,sun,tues
6794,37,25,mon,sun,tues
6795,41,29,mon,sun,tues
6796,42,32,mon,sun,tues
6797,43,35,mon,sun,tues
6798,44,37,mon,sun,tues
6799,45,39,mon,sun,tues
6800,48,43,mon,sun,tues
6801,52,46,mon,sun,tues
6802,56,49,mon,sun,tues
6803,59,52,mon,sun,tues
6804,60,53,mon,sun,tues
6805,64,57,mon,sun,tues
6806,66,59,mon,sun,tues
6807,70,63,mon,sun,tues
6808,72,64,mon,sun,tues
6809,74,67,mon,sun,tues
6810,78,71,tues,sun,tues
6811,81,75,tues,sun,tues
6812,0,0,tues,tues,wed
6813,1,4,tues,tues,wed
6814,4,7,tues,tues,wed
6815,8,8,tues,tues,wed
6816,11,9,tues,tues,wed
6817,12,12,tues,tues,wed
6818,16,14,tues,tues,wed
6819,17,18,tues,tues,wed
6820,18,20,tues,tues,wed
6821,21,22,tues,tues,wed
6822,25,25,tues,tues,wed
6823,28,26,tues,tues,wed
6824,32,28,tues,tues,wed
6825,33,30,tues,tues,wed
6826,37,34,tues,tues,wed
6827,41,37,tues,tues,wed
6828,45,38,tues,tues,wed
6829,48,42,tues,tues,wed
6830,50,43,tues,tues,wed
6831,54,45,tues,tues,wed
6832,55,46,tues,tues,wed
6833,59,49,tues,tues,wed
6834,61,50,tues,tues,wed
6835,65,53,tues,tues,wed
6836,68,55,tues,tues,wed
6837,69,59,tues,tues,wed
6838,72,60,tues,tues,wed
6839,76,62,wed,tues,wed
6840,79,65,wed,tues,wed
6841,80,68,wed,tues,wed
6842,0,0,wed,wed,fri
6843,2,1,wed,wed,fri
6844,5,4,thur,wed,fri
6845,7,7,thur,wed,fri
6846,11,10,thur,wed,fri
6847,15,12,thur,wed,fri
6848,16,16,thur,wed,fri
6849,19,20,thur,wed,fri
6850,23,24,thur,wed,fri
6851,25,25,thur,wed,fri
6852,29,29,fri,wed,fri
6853,32,31,fri,wed,fri
6854,36,35,fri,wed,fri
6855,40,38,fri,wed,fri
6856,43,40,fri,wed,fri
6857,45,43,fri,wed,fri
6858,49,47,fri,wed,fri
6859,52,49,fri,wed,fri
6860,55,51,fri,wed,fri
6861,56,55,fri,wed,fri
6862,57,57,fri,wed,fri
6863,60,58,fri,wed,fri
6864,62,60,fri,wed,fri
6865,64,64,fri,wed,fri
6866,67,66,fri,wed,fri
6867,71,68,fri,wed,fri
6868,74,70,fri,wed,fri
6869,76,73,fri,wed,fri
6870,80,75,fri,wed,fri
6871,0,0,fri,fri,mon
6872,2,4,fri,fri,mon
6873,5,7,fri,fri,mon
6874,6,11,fri,fri,mon
6875,9,15,fri,fri,mon
6876,12,16,fri,fri,mon
6877,13,20,fri,fri,mon
6878,15,23,fri,fri,mon
6879,16,26,fri,fri,mon
6880,19,28,fri,fri,mon
6881,22,32,sun,fri,mon
6882,25,33,sun,fri,mon
6883,29,34,sun,fri,mon
6884,32,36,sun,fri,mon
6885,36,38,sun,fri,mon
6886,38,42,sun,fri,mon
6887,39,45,sun,fri,mon
6888,41,49,sun,fri,mon
6889,43,53,sun,fri,mon
6890,47,56,sun,fri,mon
6891,51,60,sun,fri,mon
6892,52,62,sun,fri,mon
6893,55,66,mon,fri,mon
6894,56,67,mon,fri,mon
6895,60,68,mon,fri,mon
6896,63,70,mon,fri,mon
6897,66,72,mon,fri,mon
6898,70,75,mon,fri,mon
6899,71,77,mon,fri,mon
6900,75,80,mon,fri,mon
6901,0,0,mon,mon,tues
6902,3,1,mon,mon,tues
6903,5,3,mon,mon,tues
6904,7,7,mon,mon,tues
6905,9,10,mon,mon,tues
6906,13,13,mon,mon,tues
6907,17,16,mon,mon,tues
6908,20,20,mon,mon,tues
6909,22,24,mon,mon,tues
6910,24,25,mon,mon,tues
6911,27,26,mon,mon,tues
6912,28,29,mon,mon,tues
6913,31,30,mon,mon,tues
6914,34,34,mon,mon,tues
6915,35,35,tues,mon,tues
6916,38,39,tues,mon,tues
6917,39,40,tues,mon,tues
6918,42,44,tues,mon,tues
6919,45,48,tues,mon,tues
6920,48,50,tues,mon,tues
6921,51,53,tues,mon,tues
6922,53,57,tues,mon,tues
6923,56,58,tues,mon,tues
6924,59,61,tues,mon,tues
6925,61,64,tues,mon,tues
6926,63,65,tues,mon,tues
6927,65,67,tues,mon,tues
6928,68,69,tues,mon,tues
6929,69,71,tues,mon,tues
6930,71,75,tues,mon,tues
6931,75,78,tues,mon,tues
6932,76,80,tues,mon,tues
6933,0,0,tues,tues,fri
6934,4,1,tues,tues,fri
6935,5,5,tues,tues,fri
6936,8,7,tues,tues,fri
6937,9,8,tues,tues,fri
6938,10,9,tues,tues,fri
6939,11,11,tues,tues,fri
6940,14,13,wed,tues,fri
6941,18,14,wed,tues,fri
6942,22,17,wed,tues,fri
6943,23,19,wed,tues,fri
6944,27,21,wed,tues,fri
6945,28,22,wed,tues,fri
6946,30,23,wed,tues,fri
6947,31,24,wed,tues,fri
6948,32,25,thur,tues,fri
6949,35,27,fri,tues,fri
6950,39,29,fri,tues,fri
6951,40,30,fri,tues,fri
6952,42,34,fri,tues,fri
6953,44,35,fri,tues,fri
6954,45,39,fri,tues,fri
6955,48,43,fri,tues,fri
6956,51,44,fri,tues,fri
6957,53,45,fri,tues,fri
6958,57,48,fri,tues,fri
6959,59,50,fri,tues,fri
6960,60,53,fri,tues,fri
6961,64,54,fri,tues,fri
6962,68,57,fri,tues,fri
6963,71,61,fri,tues,fri
6964,73,63,fri,tues,fri
6965,76,66,fri,tues,fri
6966,77,67,fri,tues,fri
6967,80,71,fri,tues,fri
6968,0,0,fri,fri,tues
6969,1,1,fri,fri,tues
6970,3,5,fri,fri,tues
6971,6,6,sun,fri,tues
6972,7,8,sun,fri,tues
6973,9,12,sun,fri,tues
6974,13,16,sun,fri,tues
6975,15,17,sun,fri,tues
6976,19,19,sun,fri,tues
6977,21,22,sun,fri,tues
6978,23,24,sun,fri,tues
6979,24,27,sun,fri,tues
6980,27,30,sun,fri,tues
6981,31,33,mon,fri,tues
6982,34,37,mon,fri,tues
6983,35,40,mon,fri,tues
6984,38,41,mon,fri,tues
6985,39,45,mon,fri,tues
6986,40,48,mon,fri,tues
6987,44,49,mon,fri,tues
6988,47,53,mon,fri,tues
6989,49,54,mon,fri,tues
6990,51,58,mon,fri,tues
6991,54,60,mon,fri,tues
6992,56,63,mon,fri,tues
6993,57,65,mon,fri,tues
6994,61,67,mon,fri,tues
6995,63,69,mon,fri,tues
6996,67,70,mon,fri,tues
6997,70,71,mon,fri,tues
6998,72,74,mon,fri,tues
6999,74,77,mon,fri,tues
7000,76,81,mon,fri,tues
7001,0,0,tues,tues,thur
7002,4,4,tues,tues,thur
